,Fuel_type,Running_in_kms,Endine_disp,Gear_transmission,Milage_in_km/ltr,Seating_cap,color,Max_power,front_brake_type,rear_brake_type,height,width,length,Weight,top_speed,Brand,Model,car_price,city_name,Car_age
1817,Diesel,119156.0,2494.0,Manual,12.99,7.0,Silver,100.6,Ventilated Disc,Leading-Trailing Drum,1760.0,1760.0,4585.0,2300.0,155.0,Toyota,Innova,1198000.0,Bangalore,7.0
1818,Diesel,139884.0,2835.0,Manual,9.5,6.0,silver white,118.6,Ventilated Disc,Disc & Drum,1890.0,1695.0,4730.0,2720.0,150.0,Mitsubishi,Pajero,548000.0,Bangalore,13.0
1819,Petrol,27000.0,1198.0,Manual,16.47,5.0,Grey,74.0,Disc,Drum,1469.0,1682.0,3971.0,1520.0,165.0,Volkswagen,Polo,719000.0,Bangalore,3.0
1820,Diesel,87000.0,1399.0,Manual,20.0,5.0,Grey,68.1,Ventilated Disc,Drum,1427.0,1680.0,3795.0,,148.0,Ford,Figo,420000.0,Bangalore,8.0
1821,Diesel,97000.0,1248.0,Manual,19.3,5.0,White,73.9,Ventilated Disc,Drum,1530.0,1690.0,4160.0,,,Maruti,Swift Dzire,434999.99999999994,Bangalore,10.0
1822,Petrol,46000.0,998.0,Automatic,20.51,5.0,Maroon,67.0,Ventilated Disc,Drum,1700.0,1495.0,3599.0,1350.0,152.0,Maruti,Wagon R,465000.00000000006,Bangalore,5.0
1823,Diesel,44000.0,2179.0,Automatic,16.0,7.0,Silver,140.0,Disc,Disc,1785.0,1890.0,4585.0,2510.0,185.0,Mahindra,XUV500,1548000.0,Bangalore,4.0
1824,Petrol,89000.0,2694.0,Automatic,0.0,7.0,White,163.6,Ventilated Disc,Ventilated Disc,1835.0,1855.0,4795.0,2510.0,,Toyota,Fortuner,1773999.9999999998,Bangalore,8.0
1825,Petrol,71000.0,1086.0,Manual,17.0,5.0,Silver,,,,,,,,,Hyundai,Santro Xing,204999.99999999997,Bangalore,14.0
1826,Petrol,45000.0,1197.0,Automatic,16.95,5.0,Red,78.9,Ventilated Disc,Drum,1550.0,1595.0,3585.0,,,Hyundai,i10,415000.00000000006,Bangalore,9.0
1827,Diesel,68300.0,1461.0,Manual,23.08,5.0,White,63.1,Ventilated Disc,Drum,1525.0,1665.0,3780.0,,,Nissan,Micra,335000.0,Bangalore,10.0
1828,Petrol,16000.0,814.0,Manual,21.1,5.0,Grey,55.2,Disc,Drum,1500.0,1550.0,3495.0,,135.0,Hyundai,EON,285000.0,Bangalore,9.0
1829,Petrol,32000.0,1197.0,Manual,18.6,5.0,White,81.86,Disc,Drum,1505.0,1734.0,3985.0,,170.0,Hyundai,i20,840000.0,Bangalore,3.0
1830,Petrol,31000.0,1199.0,Manual,16.2,5.0,Silver,74.0,Disc,Drum,1469.0,1682.0,3971.0,1500.0,165.0,Volkswagen,Polo,725000.0,Bangalore,2.0
1831,Diesel,80000.0,2993.0,Automatic,11.2,4.0,Champagne,241.0,Ventilated Disc,Ventilated Disc,1690.0,1983.0,4877.0,2675.0,210.0,BMW,X6,1750000.0,Bangalore,12.0
1832,Petrol,40533.0,1197.0,Manual,18.9,5.0,Orange,81.86,Disc,Drum,1520.0,1660.0,3765.0,,165.0,Hyundai,Grand i10,540000.0,Bangalore,4.0
1833,Petrol,46843.0,814.0,Manual,21.1,5.0,Silver,55.2,Disc,Drum,1500.0,1550.0,3495.0,,135.0,Hyundai,EON,295000.0,Bangalore,9.0
1834,Diesel,87190.0,2179.0,Manual,15.1,7.0,Black,140.0,Disc & Caliper Type,Disc & Caliper Type,1785.0,1890.0,4585.0,2450.0,175.0,Mahindra,XUV500,850000.0,Bangalore,8.0
1835,Petrol,21525.0,1198.0,Automatic,16.5,5.0,White,86.8,Disc,Drum,1500.0,1680.0,3610.0,,185.0,Honda,Brio,650000.0,Bangalore,5.0
1836,Petrol,67747.0,998.0,Manual,20.92,5.0,Maroon,67.1,Ventilated Disc,Drum,1460.0,1475.0,3620.0,1185.0,,Maruti,Alto K10,325000.0,Bangalore,8.0
1837,Petrol,16676.0,1197.0,Manual,21.4,5.0,Red,83.1,Disc,Drum,1510.0,1745.0,3995.0,1340.0,180.0,Maruti,Baleno,750000.0,Bangalore,3.0
1838,Petrol,17500.0,1199.0,Automatic,18.3,5.0,Golden Brown,88.76,Disc,Drum,1501.0,1695.0,3995.0,,,Honda,Amaze,960000.0,Bangalore,1.0
1839,Diesel,68494.0,1582.0,Manual,19.67,5.0,White,126.2,Disc,Drum,1630.0,1780.0,4270.0,,190.0,Hyundai,Creta,1125000.0,Bangalore,5.0
1840,Petrol,44771.0,1373.0,Manual,20.73,5.0,Brown,91.1,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1490.0,190.0,Maruti,Ciaz,750000.0,Bangalore,4.0
1841,Petrol,30226.0,1591.0,Automatic,17.01,5.0,White,121.3,Disc,Drum,1475.0,1700.0,4375.0,,196.0,Hyundai,Verna,800000.0,Bangalore,4.0
1842,Petrol,31244.0,998.0,Manual,21.63,5.0,Red,67.05,Ventilated Disc,Drum,1560.0,1600.0,3695.0,1250.0,,Maruti,Celerio,484999.99999999994,Bangalore,4.0
1843,Diesel,62545.0,2477.0,Manual,13.5,7.0,Black,175.56,Ventilated Disc,Ventilated Drum,1840.0,1815.0,4695.0,2650.0,190.0,Mitsubishi,Pajero,2000000.0,Bangalore,8.0
1844,Diesel,178773.0,1968.0,Automatic,16.96,5.0,White,138.03,Disc,Disc,1453.0,1778.0,4659.0,1970.0,207.0,Volkswagen,Jetta,994999.9999999999,Bangalore,6.0
1845,Petrol,83009.0,2354.0,Automatic,13.1,5.0,Black,141.1,Ventilated Disc,Disc,1680.0,1820.0,4575.0,,,Honda,CR-V,500000.0,Bangalore,14.0
1846,Petrol,89900.0,1197.0,Manual,20.36,5.0,Blue,78.9,Ventilated Disc,Drum,1550.0,1595.0,3585.0,,,Hyundai,Grand i10,265000.0,Bangalore,13.0
1847,Diesel,77621.0,2987.0,Automatic,11.3,7.0,White,254.8,Disc,Disc,1850.0,2141.0,5120.0,,220.0,Mercedes-Benz,GL-Class,3600000.0,Bangalore,7.0
1848,Diesel,173698.0,1248.0,Manual,20.4,5.0,White,91.2,Ventilated Disc,Drum,1487.0,1730.0,4560.0,,157.0,Fiat,Linea,285000.0,Bangalore,8.0
1849,Petrol,12585.0,799.0,Manual,22.7,5.0,Red,53.64,Disc,Drum,1541.0,1560.0,3429.0,,,Datsun,RediGO,355000.0,Bangalore,4.0
1850,Petrol,35695.0,1197.0,Manual,20.36,5.0,Grey,78.9,Ventilated Disc,Drum,1550.0,1595.0,3585.0,,,Hyundai,Grand i10,325000.0,Bangalore,9.0
1851,Petrol,48183.0,799.0,Manual,25.17,5.0,Brown,53.3,Disc,Drum,1478.0,1579.0,3679.0,,135.0,Renault,KWID,350000.0,Bangalore,5.0
1852,Petrol,16118.0,1197.0,Manual,17.0,5.0,BEIGE,80.0,Disc,Drum,1505.0,1710.0,3940.0,,,Hyundai,i20,459000.0,Bangalore,10.0
1853,Petrol,35765.0,1591.0,Manual,17.01,5.0,White,121.3,Disc,Drum,1475.0,1700.0,4375.0,,196.0,Hyundai,Verna,725000.0,Bangalore,5.0
1854,Diesel,29441.0,1396.0,Manual,22.54,5.0,White,88.76,Disc,Drum,1505.0,1734.0,3985.0,,180.0,Hyundai,i20,825000.0,Bangalore,2.0
1855,Petrol,59000.0,1199.0,Manual,23.84,5.0,Silver,84.0,Disc,Drum,1535.0,1647.0,3746.0,,150.0,Tata,Tiago,465000.00000000006,Bangalore,5.0
1856,Petrol,32000.0,1591.0,Manual,17.01,5.0,Violet,121.3,Disc,Drum,1475.0,1700.0,4375.0,,196.0,Hyundai,Verna,475000.0,Bangalore,8.0
1857,Diesel,45000.0,1248.0,Manual,25.2,5.0,Silver,74.0,Ventilated Disc,Drum,1530.0,1735.0,3840.0,1405.0,155.0,Maruti,Swift,675000.0,Bangalore,4.0
1858,Petrol,47000.0,1196.0,Manual,15.6,5.0,Black,70.0,Ventilated Disc,Drum,1427.0,1680.0,3795.0,,148.0,Ford,Figo,335000.0,Bangalore,9.0
1859,Diesel,10893.0,1582.0,Manual,19.67,5.0,Orange,126.2,Disc,Drum,1630.0,1780.0,4270.0,,190.0,Hyundai,Creta,1565000.0,Bangalore,2.0
1860,Petrol,120293.0,1199.0,Automatic,19.0,5.0,White,88.7,Disc,Drum,1544.0,1694.0,3955.0,,172.0,Honda,Jazz,573000.0,Bangalore,5.0
1861,Petrol,5000.0,998.0,Automatic,18.3,5.0,White,118.36,Disc,Drum,1642.0,1790.0,3995.0,,,Kia,Sonet,1435000.0,Bangalore,0.0
1862,Petrol,130000.0,2354.0,Automatic,11.7,5.0,White,177.6,Multilateral Disc,Solid Disc,1475.0,1845.0,4950.0,,,Honda,Accord,480000.0,Bangalore,11.0
1863,Diesel,74000.0,2179.0,Manual,12.05,8.0,White,120.0,Disc,Drum,1975.0,1817.0,4430.0,2510.0,,Mahindra,Scorpio,565000.0,Bangalore,11.0
1864,Diesel,35798.0,2755.0,Automatic,11.36,7.0,BRONZE,171.5,Disc,Drum,1795.0,1830.0,4735.0,2450.0,,Toyota,Innova Crysta,1825000.0,Bangalore,4.0
1865,Diesel,85874.0,2755.0,Automatic,11.36,7.0,BRONZE,171.5,Disc,Drum,1795.0,1830.0,4735.0,2450.0,,Toyota,Innova Crysta,1980000.0,Bangalore,3.0
1866,Petrol,6000.0,1198.0,Automatic,17.0,5.0,Grey,108.5,Disc,Drum,1607.0,1811.0,3994.0,,154.0,Tata,Nexon,990000.0,Bangalore,2.0
1867,Petrol,36000.0,1197.0,Manual,17.0,5.0,Grey,80.0,Disc,Drum,1505.0,1710.0,3940.0,,,Hyundai,i20,475000.0,Bangalore,9.0
1868,Diesel,46792.0,1999.0,Automatic,16.38,5.0,Red,177.0,Disc,Disc,1651.0,2175.0,4731.0,2460.0,208.0,Jaguar,F-Pace,5400000.0,Bangalore,3.0
1869,Diesel,63000.0,1969.0,Automatic,16.8,5.0,Red,150.0,Disc,Disc,1420.0,2041.0,4369.0,1980.0,210.0,Volvo,V40,1550000.0,Bangalore,6.0
1870,Diesel,69000.0,2143.0,Automatic,17.9,5.0,White,136.0,Disc,Disc,1432.0,2032.0,4630.0,2005.0,220.0,Mercedes-Benz,CLA,2150000.0,Bangalore,7.0
1871,Diesel,88000.0,2143.0,Automatic,14.8,5.0,White,120.7,Disc,Disc,1557.0,2010.0,4359.0,1950.0,190.0,Mercedes-Benz,B Class,1390000.0,Bangalore,8.0
1872,Diesel,58965.0,2494.0,Manual,12.99,7.0,White,100.6,Ventilated Disc,Drum,1760.0,1765.0,4585.0,2300.0,155.0,Toyota,Innova,1950000.0,Bangalore,5.0
1873,Petrol,65000.0,1591.0,Automatic,15.74,5.0,Maroon,121.3,Disc,Disc,1475.0,1700.0,4370.0,,,Hyundai,Verna,655000.0,Bangalore,7.0
1874,Petrol,16500.0,624.0,Automatic,21.9,4.0,Maroon,37.48,Drum,Drum,1652.0,1750.0,3164.0,,105.0,Tata,Nano,325000.0,Bangalore,5.0
1875,Diesel,60000.0,1248.0,Manual,24.52,7.0,Silver,88.5,Ventilated Disc,Drum,1685.0,1695.0,4296.0,,160.0,Maruti,Ertiga,894999.9999999999,Bangalore,4.0
1876,Petrol,34000.0,998.0,Automatic,23.1,5.0,Silver,67.04,Ventilated Disc,Drum,1565.0,1635.0,3715.0,1250.0,150.0,Maruti,Celerio,475000.0,Bangalore,5.0
1877,Diesel,80000.0,1248.0,Manual,28.4,5.0,White,74.0,Disc,Drum,1530.0,1735.0,3840.0,1405.0,,Maruti,Swift,675000.0,Bangalore,5.0
1878,Petrol,83000.0,1086.0,Manual,17.0,5.0,Golden,,,,,,,,,Hyundai,Santro Xing,225000.0,Bangalore,14.0
1879,Diesel,76000.0,1493.0,Manual,17.1,5.0,Black,110.0,Ventilated Disc,Drum,1515.0,1665.0,3825.0,,173.0,Hyundai,Getz,298000.0,Bangalore,12.0
1880,Petrol,93789.0,998.0,Automatic,23.1,5.0,Grey,67.04,Ventilated Disc,Drum,1565.0,1635.0,3715.0,1250.0,150.0,Maruti,Celerio,434999.99999999994,Bangalore,6.0
1881,Petrol,35000.0,814.0,Manual,21.1,5.0,Blue,55.2,Disc,Drum,1500.0,1550.0,3495.0,,135.0,Hyundai,EON,285000.0,Bangalore,7.0
1882,Petrol,79227.0,1198.0,Manual,18.06,5.0,Red,75.0,Ventilated Disc,Drum,1530.0,1665.0,3780.0,,158.0,Nissan,Micra,250000.0,Bangalore,10.0
1883,Petrol,68167.0,1499.0,Manual,15.8,5.0,White,110.0,Ventilated Disc,Drum,1708.0,1765.0,3999.0,1740.0,182.0,Ford,EcoSport,675000.0,Bangalore,7.0
1884,Petrol,68167.0,1499.0,Manual,15.8,5.0,White,110.0,Ventilated Disc,Drum,1708.0,1765.0,3999.0,1740.0,182.0,Ford,EcoSport,675000.0,Bangalore,7.0
1885,Diesel,74279.0,1493.0,Manual,16.8,5.0,H BLUE,110.0,Ventilated Disc,Disc & Drum,1490.0,1695.0,4310.0,1650.0,185.0,Hyundai,Verna,295000.0,Bangalore,14.0
1886,Diesel,36833.0,1396.0,Manual,22.54,5.0,Red,88.76,Disc,Drum,1505.0,1734.0,3985.0,,180.0,Hyundai,i20,860000.0,Bangalore,3.0
1887,Diesel,55671.0,1498.0,Manual,20.14,5.0,White,88.0,Disc,Drum,1469.0,1682.0,3971.0,1620.0,163.0,Volkswagen,Polo,625000.0,Bangalore,6.0
1888,Diesel,58965.0,1248.0,Manual,28.09,5.0,Brown,88.5,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1595.0,190.0,Maruti,Ciaz,764000.0,Bangalore,5.0
1889,Petrol,76713.0,1495.0,Manual,13.2,5.0,Black,94.0,Ventilated Disc,Drum,1370.0,1670.0,4250.0,1525.0,170.0,Hyundai,Accent,229000.0,Bangalore,12.0
1890,Diesel,17000.0,1396.0,Manual,21.38,5.0,Grey,88.7,Disc,Drum,1630.0,1780.0,4270.0,,165.0,Hyundai,Creta,1250000.0,Bangalore,4.0
1891,Diesel,60000.0,1950.0,Automatic,12.6,5.0,Grey,194.0,Disc,Disc,1442.0,2020.0,4686.0,2165.0,240.0,Mercedes-Benz,New C-Class,2900000.0,Bangalore,4.0
1892,Diesel,74068.0,2179.0,Automatic,17.6,7.0,Silver,153.86,Disc,Disc,1785.0,1900.0,4788.0,,,Tata,Hexa,1300000.0,Bangalore,4.0
1893,Petrol,93000.0,1197.0,Manual,17.19,5.0,White,81.86,Disc,Drum,1555.0,1760.0,3995.0,,,Hyundai,i20 Active,585000.0,Bangalore,5.0
1894,Petrol,40821.0,1373.0,Manual,17.5,7.0,Silver,91.1,Ventilated Disc,Drum,1685.0,1695.0,4296.0,,164.0,Maruti,Ertiga,720000.0,Bangalore,6.0
1895,Petrol,29000.0,1197.0,Automatic,22.0,5.0,Red,81.8,Disc,Drum,1530.0,1735.0,3840.0,1315.0,,Maruti,Swift,635000.0,Bangalore,3.0
1896,Diesel,55363.0,1461.0,Manual,19.01,5.0,Brown,108.5,Disc,Drum,1671.0,2000.0,4331.0,1787.0,165.0,Nissan,Terrano,725000.0,Bangalore,7.0
1897,Petrol,60000.0,1197.0,Manual,18.6,5.0,Blue,81.83,Disc,Drum,1505.0,1734.0,3985.0,,170.0,Hyundai,i20,595000.0,Bangalore,6.0
1898,Petrol,95432.0,1061.0,Manual,18.2,5.0,Blue,64.0,Ventilated Disc,Drum,,,,,130.0,Maruti,Zen Estilo,200000.0,Bangalore,14.0
1899,Petrol,14231.0,1197.0,Automatic,20.7,5.0,White,81.86,Disc,Drum,1520.0,1680.0,3805.0,,,Hyundai,Grand i10 Nios,750000.0,Bangalore,1.0
1900,Petrol,23098.0,1199.0,Automatic,18.2,5.0,bronze,88.7,Disc,Drum,1544.0,1694.0,3955.0,,172.0,Honda,Jazz,875000.0,Bangalore,2.0
1901,Petrol,68000.0,1197.0,Automatic,17.4,5.0,White,85.8,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1435.0,160.0,Maruti,Swift Dzire,375000.0,Bangalore,9.0
1902,Petrol,23566.0,1197.0,Manual,17.71,5.0,Red,78.9,Ventilated Disc,Drum,1510.0,1695.0,3775.0,,160.0,Toyota,Etios Liva,535000.0,Bangalore,6.0
1903,Diesel,84856.0,1199.0,Manual,22.07,5.0,Black,73.9,Disc,Drum,1453.0,1682.0,3970.0,,164.0,Volkswagen,Polo,369000.0,Bangalore,9.0
1904,Petrol,68000.0,1197.0,Automatic,17.4,5.0,White,85.8,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1435.0,160.0,Maruti,Swift Dzire,375000.0,Bangalore,9.0
1905,Petrol,16579.0,999.0,Manual,18.24,5.0,Red,108.62,Disc,Drum,1469.0,1682.0,3971.0,1530.0,,Volkswagen,Polo,885000.0,Bangalore,1.0
1906,Diesel,71000.0,936.0,Manual,25.44,5.0,Grey,57.6,Disc,Drum,1520.0,1595.0,3640.0,,,Chevrolet,Beat,285000.0,Bangalore,9.0
1907,Diesel,36000.0,1582.0,Manual,19.67,5.0,Maroon,126.2,Disc,Drum,1630.0,1780.0,4270.0,,190.0,Hyundai,Creta,1273000.0,Bangalore,5.0
1908,Petrol,82000.0,1497.0,Manual,17.4,5.0,White,117.6,Ventilated Disc,Drum,1495.0,1695.0,4440.0,1436.0,189.0,Honda,City,795000.0,Bangalore,3.0
1909,Diesel,65000.0,1968.0,Automatic,14.16,5.0,White,174.3,Ventilated Disc,Disc,1655.0,2089.0,4629.0,2430.0,200.0,Audi,Q5,1750000.0,Bangalore,6.0
1910,Diesel,82218.0,1493.0,Manual,17.21,7.0,White,100.0,Disc,Drum,1880.0,1850.0,3985.0,,160.0,Mahindra,Quanto,495000.0,Bangalore,8.0
1911,Diesel,19666.0,1248.0,Manual,25.2,5.0,Red,74.0,Ventilated Disc,Drum,1530.0,1735.0,3840.0,1405.0,155.0,Maruti,Swift,749000.0,Bangalore,4.0
1912,Petrol,38545.0,1197.0,Manual,19.1,5.0,Blue,81.86,Disc,Drum,1520.0,1660.0,3995.0,,172.0,Hyundai,Xcent,449000.0,Bangalore,7.0
1913,Petrol,40000.0,1197.0,Manual,18.9,5.0,White,82.0,Disc,Drum,1520.0,1660.0,3765.0,,165.0,Hyundai,Grand i10,599000.0,Bangalore,4.0
1914,Diesel,71000.0,1498.0,Manual,26.0,5.0,White,98.6,Disc,Drum,1495.0,1695.0,4440.0,,190.0,Honda,City,690000.0,Bangalore,7.0
1915,Petrol,48000.0,1197.0,Automatic,17.21,5.0,White,103.5,Disc,Drum,1469.0,1682.0,3971.0,1580.0,177.0,Volkswagen,Polo,919999.9999999999,Bangalore,3.0
1916,Petrol,29000.0,1598.0,Manual,15.41,5.0,Silver,103.2,Disc,Drum,1466.0,1699.0,4413.0,1680.0,185.0,Skoda,Rapid,875000.0,Bangalore,3.0
1917,Diesel,78000.0,2494.0,Manual,12.99,7.0,Silver,100.6,Ventilated Disc,Drum,1760.0,1765.0,4585.0,2300.0,155.0,Toyota,Innova,1395000.0,Bangalore,7.0
1918,Petrol,47000.0,1499.0,Automatic,17.01,5.0,Red,110.4,Ventilated Disc,Drum,1525.0,1695.0,3886.0,,174.0,Ford,Figo,490000.00000000006,Bangalore,5.0
1919,Petrol,68000.0,1599.0,Manual,13.9,5.0,Silver,103.2,Ventilated Disc,Disc & Drum,1490.0,1695.0,4310.0,1550.0,193.0,Hyundai,Verna,325000.0,Bangalore,14.0
1920,Petrol,32000.0,1373.0,Manual,20.73,5.0,Maroon,91.1,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1490.0,190.0,Maruti,Ciaz,575000.0,Bangalore,6.0
1921,Petrol,49890.0,1462.0,Manual,21.56,5.0,Blue,103.25,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1520.0,,Maruti,Ciaz,975000.0,Bangalore,2.0
1922,Petrol,45000.0,1198.0,Manual,19.4,5.0,Red,86.8,Disc,Drum,1500.0,1680.0,3610.0,,,Honda,Brio,365000.0,Bangalore,8.0
1923,Petrol,77000.0,1497.0,Manual,17.0,5.0,Silver,118.0,Disc,Drum,1480.0,1695.0,4420.0,,,Honda,City,365000.0,Bangalore,13.0
1924,Diesel,57000.0,936.0,Manual,25.44,5.0,Red,57.6,Disc,Drum,1520.0,1595.0,3640.0,,,Chevrolet,Beat,275000.0,Bangalore,8.0
1925,Diesel,110000.0,1995.0,Automatic,20.37,5.0,Blue,187.74,Ventilated Disc,Ventilated Disc,1466.0,2126.0,4936.0,,235.0,BMW,5 Series,4200000.0,Bangalore,3.0
1926,Diesel,78000.0,2755.0,Automatic,11.36,7.0,White,171.5,Disc,Drum,1795.0,1830.0,4735.0,2450.0,,Toyota,Innova Crysta,2175000.0,Bangalore,3.0
1927,Petrol,36000.0,999.0,Automatic,24.04,5.0,Red,67.0,Disc,Drum,1478.0,1579.0,3679.0,,159.0,Renault,KWID,425000.0,Bangalore,4.0
1928,Petrol,71741.0,1086.0,Automatic,17.8,5.0,White,63.0,Ventilated Disc,Drum,1590.0,1525.0,3565.0,,141.0,Hyundai,Santro Xing,195000.0,Bangalore,14.0
1929,Petrol,14000.0,1199.0,Automatic,23.84,5.0,Red,83.83,Disc,Drum,1535.0,1647.0,3746.0,,150.0,Tata,Tiago,649000.0,Bangalore,3.0
1930,Diesel,43726.0,1956.0,Manual,17.1,5.0,Blue,170.0,Disc,Disc,1640.0,1818.0,4395.0,,,Jeep,Compass,1550000.0,Bangalore,4.0
1931,Petrol,2260.0,1373.0,Manual,20.73,5.0,Brown,91.1,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1490.0,190.0,Maruti,Ciaz,765000.0,Bangalore,5.0
1932,Petrol,10000.0,1194.0,Manual,20.4,5.0,Red,94.93,Ventilated Disc,Drum,1525.0,1704.0,3995.0,,,Ford,Figo Aspire,630000.0,Bangalore,2.0
1933,Diesel,34000.0,1498.0,Manual,25.83,5.0,Black,99.0,Ventilated Disc,Drum,1525.0,1695.0,3995.0,,170.0,Ford,Figo Aspire,495000.0,Bangalore,5.0
1934,Petrol,55656.0,998.0,Manual,20.92,5.0,Silver,67.1,Ventilated Disc,Drum,1460.0,1475.0,3620.0,1185.0,,Maruti,Alto K10,200000.0,Bangalore,11.0
1935,Diesel,132479.0,1248.0,Manual,17.8,5.0,White,75.0,Ventilated Disc,Drum,1530.0,1690.0,3760.0,1490.0,158.0,Maruti,Swift,325000.0,Bangalore,12.0
1936,Diesel,48297.0,1498.0,Manual,21.13,5.0,White,108.6,Disc,Drum,1466.0,1699.0,4413.0,1750.0,185.0,Skoda,Rapid,780000.0,Bangalore,4.0
1937,Diesel,73000.0,2179.0,Manual,15.1,7.0,Grey,140.0,Disc & Caliper Type,Disc & Caliper Type,1785.0,1890.0,4585.0,2450.0,175.0,Mahindra,XUV500,855000.0000000001,Bangalore,9.0
1938,Petrol,42100.0,998.0,Manual,20.92,5.0,Silver,67.1,Ventilated Disc,Drum,1460.0,1475.0,3620.0,1185.0,,Maruti,Alto K10,260000.0,Bangalore,11.0
1939,Petrol,9000.0,998.0,Manual,21.1,5.0,Red,100.5,Disc,Disc,1510.0,1745.0,3995.0,1360.0,186.0,Maruti,Baleno RS,835000.0,Bangalore,3.0
1940,Petrol,26663.0,1497.0,Manual,17.8,5.0,Red,117.3,Disc,Drum,1495.0,1695.0,4440.0,,195.0,Honda,City,850000.0,Bangalore,5.0
1941,Petrol,50820.0,1595.0,Automatic,15.5,5.0,Red,120.6,Ventilated Disc,Disc,1433.0,1780.0,4299.0,1920.0,202.0,Mercedes-Benz,A Class,1575000.0,Bangalore,7.0
1942,Petrol,23000.0,1396.0,Manual,15.3,5.0,Orange,70.0,Ventilated Disc,Drum,1485.0,1665.0,3675.0,,153.0,Tata,Indica,195000.0,Bangalore,14.0
1943,Petrol,31800.0,796.0,Manual,22.74,5.0,Silver,47.3,Disc,Drum,1475.0,1490.0,3395.0,1185.0,140.0,Maruti,Alto 800,345000.0,Bangalore,5.0
1944,Diesel,26000.0,1956.0,Manual,17.1,5.0,Red,170.0,Disc,Disc,1640.0,1818.0,4395.0,,,Jeep,Compass,1750000.0,Bangalore,4.0
1945,Petrol,41421.0,1199.0,Manual,16.2,5.0,Red,74.0,Disc,Drum,1469.0,1682.0,3971.0,1500.0,165.0,Volkswagen,Polo,675000.0,Bangalore,4.0
1946,Petrol,94832.0,1495.0,Manual,16.36,5.0,White,93.7,Ventilated Disc,Self-Adjusting Drum,1370.0,1670.0,4250.0,1525.0,,Hyundai,Accent,245000.00000000003,Bangalore,11.0
1947,Petrol,54658.0,998.0,Manual,21.79,5.0,Red,67.05,Disc,Drum,1675.0,1620.0,3655.0,1340.0,,Maruti,Wagon R,240000.0,Bangalore,12.0
1948,Petrol,80000.0,1497.0,Manual,17.7,5.0,Silver,78.0,Ventilated Disc,Drum,1495.0,1695.0,4390.0,,173.0,Honda,City,199000.0,Bangalore,14.0
1949,Petrol,80157.0,1495.0,Manual,13.2,5.0,Grey,94.0,Ventilated Disc,Drum,1370.0,1670.0,4250.0,1525.0,170.0,Hyundai,Accent,165000.0,Bangalore,14.0
1950,Diesel,27000.0,1950.0,Automatic,16.1,5.0,White,191.7,Ventilated Disc,Disc,1494.0,1860.0,5063.0,,240.0,Mercedes-Benz,E-Class,5100000.0,Bangalore,4.0
1951,Petrol,22495.0,1497.0,Manual,17.4,5.0,Red,117.3,Disc,Drum,1495.0,1695.0,4440.0,,195.0,Honda,City,725000.0,Bangalore,7.0
1952,Petrol,35765.0,1591.0,Manual,17.01,5.0,White,121.3,Disc,Drum,1475.0,1700.0,4375.0,,196.0,Hyundai,Verna,725000.0,Bangalore,5.0
1953,Diesel,10893.0,1582.0,Manual,19.67,5.0,Orange,126.2,Disc,Drum,1630.0,1780.0,4270.0,,190.0,Hyundai,Creta,1565000.0,Bangalore,2.0
1954,Petrol,38692.0,1199.0,Manual,18.6,5.0,Golden Brown,88.76,Disc,Drum,1501.0,1695.0,3995.0,,,Honda,Amaze,550000.0,Bangalore,5.0
1955,Petrol,61800.0,1197.0,Manual,18.6,5.0,Red,85.8,Ventilated Disc,Drum,1530.0,1695.0,3850.0,1415.0,160.0,Maruti,Swift,445000.0,Bangalore,9.0
1956,Diesel,81000.0,2199.0,Manual,14.74,7.0,White,194.3,Ventilated Disc,Solid Disc,1690.0,1880.0,4690.0,,182.0,Hyundai,Santa Fe,1350000.0,Bangalore,7.0
1957,Petrol,37850.0,1061.0,Manual,18.9,5.0,Red,67.0,Ventilated Disc,Drum,1700.0,1495.0,3595.0,1350.0,,Maruti,Wagon R,440000.00000000006,Bangalore,4.0
1958,Petrol,59000.0,1197.0,Automatic,18.9,5.0,Maroon,82.0,Disc,Drum,1520.0,1660.0,3765.0,,165.0,Hyundai,Grand i10,465000.00000000006,Bangalore,5.0
1959,Petrol,51000.0,1198.0,Manual,18.44,5.0,White,75.0,Ventilated Disc,Drum,1530.0,1665.0,3825.0,,160.0,Nissan,Micra,325000.0,Bangalore,8.0
1960,Petrol,30330.0,1199.0,Manual,18.6,5.0,Golden,79.4,Disc,Drum,1520.0,1595.0,3640.0,,,Chevrolet,Beat,275000.0,Bangalore,10.0
1961,Diesel,30000.0,1956.0,Manual,17.1,5.0,Silver,170.0,Disc,Disc,1640.0,1818.0,4395.0,,,Jeep,Compass,1600000.0,Bangalore,3.0
1962,Petrol,74000.0,1197.0,Manual,18.6,5.0,Black,81.83,Disc,Drum,1505.0,1734.0,3985.0,,170.0,Hyundai,i20,650000.0,Bangalore,5.0
