,Car_Name,Car_details,Endine_disp,Milage_in_km/ltr,Seating_cap,color,Max_power,front_brake_type,rear_brake_type,cargo_volume,height,width,length,Gross_Weight,top_speed,Ownership,Year_of_Manufacture,Steering_Type,Car_price
727,2020 Maruti Wagon R ZXI AMT 1.2,"75,545 kms • Petrol • Automatic",1197 ,20.52,5,Silver,81.80,Disc,Drum,341 Litres,1675 ,1620 ,3655 ,1340,-,First Owner,2020,Power,₹ 5.75 Lakh
728,2017 Nissan Micra XV CVT,"31,423 kms • Petrol • Automatic",1198 ,19.15,5,Golden,75.94,Ventilated Disc,Drum,251,1530 ,1665 ,3825 ,-,158 Kmph,First Owner,2017,Power,₹ 5.72 Lakh
729,2017 Ford Ecosport 1.5 Ti VCT MT Ambiente BSIV,"69,582 kms • Petrol • Manual",1499 ,15.85,5,Silver,110.4,Ventilated Disc,Drum,346-litres,1708,1765,3999,-,182 Kmph,First Owner,2017,Power,₹ 6.43 Lakh
730,2015 Mahindra TUV 300 T8,"50,638 kms • Diesel • Manual",1493 ,18.49,7,Orange,100,Disc,Drum,384-litres,1826,1835,3995,2225,156 Kmph,First Owner,2015,Power,₹ 6.72 Lakh
731,2019 Hyundai i20 Sportz Plus Dual Tone BSIV,"26,288 kms • Petrol • Manual",1197 ,18.6,5,Red,81.86,Disc,Drum,285,1505,1734,3985,-,170 Kmph,First Owner,2019,Power,₹ 7.50 Lakh
732,2020 Hyundai Creta SX,"10,723 kms • Petrol • Manual",1497 ,-,5,Red,113.18,Disc,Disc,-,1635,1790,4300,-,-,First Owner,2020,Power,₹ 15.65 Lakh
733,2019 Mercedes-Benz C-Class Progressive C 220d,"13,000 kms • Diesel • Automatic",1950 ,12.6,5,White,194,Disc,Disc,480-litres,1442,2020,4686,2165 Kg,240 Kmph,First Owner,2019,Power,₹ 44.45 Lakh
734,2019 Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,"60,000 kms • Diesel • Automatic",1498 ,21.5,5,Brown,108.5,Ventilated Disc,Drum,494-liters,1467,1699,4390,1770,180 Kmph,First Owner,2019,Power,₹ 12.75 Lakh
735,2013 Hyundai Sonata 2.4 GDi MT,"27,000 kms • Petrol • Manual",2359 ,13.44,5,Black,198.25,Vantilated Disc,Solid Disc,462-litre,1490,1835,4820,-,195km/hr,First Owner,2013,Power,₹ 10.45 Lakh
736,2021 Hyundai Venue SX iMT,"29,916 kms • Petrol • Manual",998 ,18,5,White,118.35,Disc,Drum,350,1605 ,1770 ,3995 ,-,-,First Owner,2021,Electric,₹ 11.55 Lakh
737,2013 Hyundai Verna 1.6 SX VTVT,"1,00,000 kms • Petrol • Manual",1591 ,17.01,5,Silver,121.3,Disc,Drum,465-litre,1475,1700,4375,-,196km/hr,First Owner,2013,Power,₹ 5.45 Lakh
738,2017 Skoda Rapid 1.6 MPI AT Ambition BSIV,"36,279 kms • Petrol • Automatic",1598 ,14.84,5,White,103.2,Disc,Drum,460,1466,1699,4413,1710Kg,185kmph,Second Owner,2017,Power,₹ 8.75 Lakh
739,2018 Maruti Vitara Brezza ZDi,"87,000 kms • Diesel • Manual",1248 ,24.3,5,Grey,88.5,Ventilated Disc,Drum,328-litres,1640,1790,3995,1680,172 kmph,Second Owner,2018,Power,₹ 9.75 Lakh
740,2018 Maruti Baleno 1.2 Delta,"79,000 kms • Petrol • Manual",1197 ,21.4,5,Grey,83.1,Disc,Drum,339-litres,1510,1745,3995,1340,180 Kmph,First Owner,2018,Power,₹ 6.90 Lakh
741,2020 Hyundai Aura SX,"36,767 kms • Petrol • Manual",1197 ,20.5,5,Brown,81.86,Disc,Drum,-,1520,1680,3995,-,-,First Owner,2020,Electric,₹ 7.62 Lakh
742,2014 Hyundai Grand i10 Sportz,"37,870 kms • Petrol • Manual",1197 ,18.9,5,Grey,82,Disc,Drum,256-liters,1520,1660,3765,-,165 Kmph,Second Owner,2014,Power,₹ 4.42 Lakh
743,2018 Maruti Baleno 1.2 Zeta,"33,827 kms • Petrol • Manual",1197 ,21.4,5,Silver,83.1,Disc,Drum,339-litres,1510,1745,3995,1340,180 Kmph,Second Owner,2018,Power,₹ 6.74 Lakh
744,2017 Honda City i VTEC V,"89,969 kms • Petrol • Manual",1497 ,17.8,5,Silver,117.3,Disc,Drum,510-litres,1495,1695,4440,-,195 Kmph,First Owner,2017,Power,₹ 7.55 Lakh
745,2021 Hyundai Grand i10 Nios Sportz,"43,305 kms • Petrol • Manual",1197 ,20.7,5,Maroon,81.86,Disc,Drum,-,1520,1680,3805,-,-,First Owner,2021,Electric,₹ 6.62 Lakh
746,2016 Ford Ecosport 1.5 Ti VCT AT Titanium BSIV,"21,540 kms • Petrol • Automatic",1499 ,15.63,5,White,110.4,Ventilated Disc,Drum,346-litres,1708,1765,3999,-,182 Kmph,First Owner,2016,Power,₹ 7.81 Lakh
747,2018 Renault Captur 1.5 Diesel RXE,"40,507 kms • Diesel • Manual",1461 ,20.37,5,Brown,108.49,Disc,Drum,392,1626 ,1813 ,4329 ,-,-,First Owner,2018,Power,₹ 7.97 Lakh
748,2017 Hyundai Grand i10 1.2 Kappa Sportz Option,"32,545 kms • Petrol • Manual",1197 ,18.9,5,Grey,81.86,Disc,Drum,256-liters,1520,1660,3765,-,165 Kmph,Second Owner,2017,Power,₹ 5.14 Lakh
749,2017 Hyundai Grand i10 1.2 Kappa Asta,"33,286 kms • Petrol • Manual",1197 ,18.9,5,Red,81.86,Disc,Drum,256,1520,1660,3765,-,165 Kmph,Second Owner,2017,Power,₹ 5.27 Lakh
750,2020 Renault KWID 1.0 Neotech,"48,114 kms • Petrol • Manual",999 ,21.74,5,Blue,67,Disc,Drum,279,1474,1579,3731,-,-,First Owner,2020,Electric,₹ 5.19 Lakh
751,2012 Honda Brio S MT,"69,148 kms • Petrol • Manual",1198 ,19.4,5,Black,86.8,Disc,Drum,175-litres,1500,1680,3610,-,-,First Owner,2012,Power,₹ 3.61 Lakh
752,2020 Kia Seltos HTE Diesel,"40,000 kms • Diesel • Manual",1493 ,20.8,5,White,113.43,Disc,Disc,433,1645,1800,4315,-,-,Second Owner,2020,Electric,₹ 13 Lakh
753,2019 Ford Aspire Titanium Diesel BSIV,"60,000 kms • Diesel • Manual",1498 ,26.1,5,White,99.23,Ventilated Disc,Drum,359 Litres,1525,1704,3995,-,-,First Owner,2019,Power,₹ 6 Lakh
754,2021 Hyundai Creta SX Opt IVT,"8,589 kms • Petrol • Automatic",1497 ,-,5,Black,113.18,Disc,Disc,-,1635,1790,4300,-,-,First Owner,2021,Power,₹ 18.45 Lakh
755,2005 Toyota Innova 2.0 V,"70,000 kms • Petrol • Manual",1998 ,12.4,8,Blue,132 PS,Ventilated Disc,Drum,-,"1,755 ","1,770 ","4,580 ",2220 ,180.16 kmph,Second Owner,2005,Power,₹ 4.25 Lakh
756,2017 Maruti Swift VDI,"32,000 kms • Diesel • Manual",1248 ,28.4,5,Grey,74,Disc,Drum,268,1530,1735,3840,1405Kg,-,Second Owner,2017,Power,₹ 6.75 Lakh
757,2018 Hyundai Verna CRDi 1.6 SX,"80,000 kms • Diesel • Manual",1582 ,22,5,White,126.2,Disc,Drum,480,1475,1729,4440,-,-,First Owner,2018,Power,₹ 10.75 Lakh
758,2006 Maruti Baleno LXI,"1,20,000 kms • Petrol • Manual",1590 ,15.4,5,Silver,94 PS,Ventilated Disc,Drum,-,1390,1690,4225,1510,178 kmph,First Owner,2006,Power,₹ 1 Lakh
759,2010 Tata Indica Aqua 1.4 TDI,"1,00,000 kms • Diesel • Manual",1405 ,17,5,White,71 PS at 4500 rpm,Ventilated Disc,Drum,232 Liters,1550 ,1695 ,3795 ,-,-,Third Owner,2010,Power,₹ 1.30 Lakh
760,2021 Honda City VX CVT,"20,337 kms • Petrol • Automatic",1498 ,18.3,5,Silver,119.35,Ventilated Disc,Drum,506,1489,1748,4549,1482-1528,-,First Owner,2021,Electric,₹ 14.75 Lakh
761,2020 Ford Freestyle Titanium Petrol BSIV,"36,980 kms • Petrol • Manual",1194 ,19,5,Red,94.68,Ventilated Disc,Drum,257,1570,1737,3954,-,144.93 kmph,First Owner,2020,Power,₹ 7.09 Lakh
762,2018 Honda Jazz 1.2 V i VTEC,"50,952 kms • Petrol • Manual",1199 ,18.7,5,Grey,88.7,Disc,Drum,354-litres,1544,1694,3955,-,172 Kmph,First Owner,2018,Power,₹ 6.77 Lakh
763,2018 Ford Freestyle Titanium Petrol BSIV,"17,723 kms • Petrol • Manual",1194 ,19,5,Brown,94.68,Ventilated Disc,Drum,257,1570,1737,3954,-,144.93 kmph,Second Owner,2018,Power,₹ 6.91 Lakh
764,2018 Maruti Ciaz Zeta 1.5,"45,513 kms • Diesel • Manual",1498 ,26.32,5,Grey,93.87,Ventilated Disc,Drum,510-litres,1485 ,1730 ,4490 ,1590 ,-,First Owner,2018,Power,₹ 9.51 Lakh
765,2014 Maruti Wagon R VXI BS IV,"37,603 kms • Petrol • Manual",998 ,20.51,5,Red,67.04,Ventilated Disc,Drum,180-liters,1700,1495,3599,1350,152 kmph,First Owner,2014,Power,₹ 3.85 Lakh
766,2012 Hyundai i10 Sportz,"54,711 kms • Petrol • Manual",1197 ,20.36,5,Grey,78.9,Ventilated Disc,Drum,-,1550,1595,3585,-,-,First Owner,2012,Power,₹ 3.32 Lakh
767,2018 Maruti Swift VXI,"90,766 kms • Petrol • Manual",1197 ,21.21,5,Blue,81.80,Disc,Drum,268,1530,1735,3840,1315,-,First Owner,2018,Electric,₹ 6.55 Lakh
768,2015 Maruti Celerio VXI AT,"93,915 kms • Petrol • Automatic",998 ,23.1,5,Red,67.04,Ventilated Disc,Drum,235-litres,1565,1635,3715,1250,150 Kmph,Second Owner,2015,Power,₹ 4 Lakh
769,2016 Maruti Alto K10 VXI AMT,"60,314 kms • Petrol • Automatic",998 ,23.95,5,Black,67.05,Ventilated Disc,Drum,177,1475,1515,3545,1210,145 Kmph,First Owner,2016,Power,₹ 3.95 Lakh
770,2019 Hyundai Grand i10 1.2 Kappa Asta,"8,151 kms • Petrol • Manual",1197 ,18.9,5,Red,81.86,Disc,Drum,256,1520,1660,3765,-,165 Kmph,First Owner,2019,Power,₹ 6.94 Lakh
771,2016 Honda City i VTEC CVT VX,"39,674 kms • Petrol • Automatic",1497 ,18,5,Maroon,117.3,Disc,Drum,510-litres,1495,1695,4440,-,195 Kmph,Second Owner,2016,Power,₹ 7.87 Lakh
772,2019 Volkswagen Tiguan 2.0 TDI Comfortline,"73,081 kms • Diesel • Automatic",1968 ,16.65,5,Grey,141,Disc,Disc,615,1672,1839,4486,2250,-,First Owner,2019,Electric,₹ 25.75 Lakh
773,2019 Mahindra XUV500 W11 Option,"92,000 kms • Diesel • Manual",2179 ,15.1,7,White,152.87,Ventilated Disc,Disc,-,1785,1890,4585,2510,-,Second Owner,2019,Power,₹ 16.75 Lakh
774,2020 Maruti S-Presso VXI Plus 2019-2022,"25,000 kms • Petrol • Manual",998 ,21.7,5,Silver,65.71,Ventilated Disc,Drum,-,1567,1520,3565,1170,-,Second Owner,2020,Power,₹ 4.85 Lakh
775,2013 Tata Safari Storme VX,"80,000 kms • Diesel • Manual",2179 ,14,7,Brown/Biege,138.1,Ventilated Disc,Ventilated Disc,-,1922,1965,4655,2555,-,Second Owner,2013,Power,₹ 6.55 Lakh
776,2019 Hyundai i20 Magna Plus BSIV,"29,000 kms • Petrol • Manual",1197 ,18.6,5,Gray,81.86,Disc,Drum,285,1505,1734,3985,-,170 Kmph,First Owner,2019,Power,₹ 6.34 Lakh
777,2019 Kia Seltos GTX Plus Diesel AT,"17,725 kms • Diesel • Automatic",1493 ,18,5,White,113.43,Disc,Disc,433,1645,1800,4315,-,-,First Owner,2019,Electric,₹ 19.45 Lakh
778,2022 Skoda Slavia 1.0 TSI Ambition AT,"10,066 kms • Petrol • Automatic",999 ,18.07,5,Silver,113.98,Disc,Drum,521 Litres,1507,1752,4541,1660,141.35,First Owner,2022,Electric,₹ 15.55 Lakh
779,2022 Honda Amaze VX Petrol,"4,119 kms • Petrol • Manual",1199 ,18.6,5,Grey,88.76,Disc,Drum,420,1501,1695,3995,-,-,First Owner,2022,Electric,₹ 8.85 Lakh
780,2020 Ford Ecosport 1.5 Petrol Titanium Plus AT BSIV,"11,090 kms • Petrol • Automatic",1497 ,14.8,5,White,121.36,Ventilated Disc,Drum,352-litres,1647,1765,3998,1705Kg,171.43 kmph,First Owner,2020,Power,₹ 12.43 Lakh
781,2019 Hyundai i20 Sportz Plus CVT BSIV,"39,053 kms • Petrol • Automatic",1197 ,17.4,5,Silver,81.86,Disc,Drum,285,1505,1734,3985,-,170 Kmph,First Owner,2019,Power,₹ 8.34 Lakh
782,2018 Skoda Rapid 1.6 MPI AT Style BSIV,"15,809 kms • Petrol • Automatic",1598 ,14.84,5,Silver,103.2,Disc,Drum,460,1466,1699,4413,1710Kg,185kmph,First Owner,2018,Power,₹ 11.01 Lakh
783,2016 Hyundai i20 Asta 1.2,"30,016 kms • Petrol • Manual",1197 ,18.6,5,Grey,81.83,Disc,Drum,295-litres,1505,1734,3985,-,170 Kmph,First Owner,2016,Power,₹ 7.28 Lakh
784,2019 Toyota Glanza V,"25,239 kms • Petrol • Manual",1197 ,21.01,5,Golden,81.80,Disc,Drum,339,1510,1745,3995,1340,-,Second Owner,2019,Electric,₹ 7.64 Lakh
785,2021 Hyundai Elantra VTVT SX,"9,026 kms • Petrol • Manual",1999 ,14.59,5,White,150.19,Disc,Disc,420,1465,1800,4620,-,-,First Owner,2021,Power,₹ 15.79 Lakh
786,2011 Hyundai i10 Magna,"61,195 kms • Petrol • Manual",1197 ,20.36,5,Black,78.9,Ventilated Disc,Drum,-,1550,1595,3585,-,-,Second Owner,2011,Power,₹ 3.01 Lakh
787,2019 Mahindra KUV 100 NXT G80 K6 Plus 6Str,"12,189 kms • Petrol • Manual",1198 ,18.15,6,Grey,82,Disc,Drum,243,1655,1735,3700,-,-,Second Owner,2019,Electric,₹ 5.82 Lakh
788,2011 Maruti Swift VXI,"88,156 kms • Petrol • Manual",1197 ,18.6,5,White,85.8,Ventilated Disc,Drum,232-litres,1530,1695,3850,1415,160km/hr,First Owner,2011,Power,₹ 3.86 Lakh
789,2017 Tata Tiago 1.2 Revotron XZ,"50,311 kms • Petrol • Manual",1199 ,23.84,5,Blue,84,Disc,Drum,242-litres,1535,1647,3746,-,150 kmph,First Owner,2017,Power,₹ 4.93 Lakh
790,2018 Renault Duster Petrol RXS CVT,"36,547 kms • Petrol • Automatic",1498 ,14.99,5,Maroon,104.5,Disc,Drum,475-litres,1695,1822,4315,1770,160 Kmph,First Owner,2018,Power,₹ 9.20 Lakh
791,2018 Maruti Celerio VXI Optional AMT BSIV,"58,770 kms • Petrol • Automatic",998 ,23.1,5,White,67.04,Ventilated Disc,Drum,235-litres,1560,1600,3695,1250,150 Kmph,First Owner,2018,Power,₹ 5.35 Lakh
792,2019 Skoda Rapid 1.6 MPI Style BSIV,"61,272 kms • Petrol • Manual",1598 ,14.3,5,White,103.2,Disc,Drum,460,1466,1699,4413,1680Kg,185kmph,First Owner,2019,Power,₹ 9.45 Lakh
793,2015 Ford Ecosport 1.5 Ti VCT AT Titanium BSIV,"31,717 kms • Petrol • Automatic",1499 ,15.63,5,Orange,110.4,Ventilated Disc,Drum,346-litres,1708,1765,3999,-,182 Kmph,Third Owner,2015,Power,₹ 6.15 Lakh
794,2008 Maruti Wagon R LXI,"41,000 kms • Petrol • Manual",998 ,18.9,5,Red,67.1,Ventilated Disc,Drum,-,1700,1475,3595,1350,-,First Owner,2008,Power,₹ 2.45 Lakh
795,2022 Tata Nexon EV Prime XZ Plus Dark Edition,"5,000 kms • Electric • Automatic",0 ,-,5,Black,127,Disc,Drum,350,1606,1811,3993,-,-,First Owner,2022,Electric,₹ 15 Lakh
796,2004 Maruti Zen VXi - BS III,"50,000 kms • Petrol • Manual",993 ,17.3,5,Silver,60 PS,"Disc, 236 mm",Drums 180 mm,-,1405 ,1495 ,3535 ,1190 ,145 kmph,First Owner,2004,Power,₹ 1.50 Lakh
797,2003 Honda City 1.5 GXI,"70,000 kms • Petrol • Manual",-,-,5,-,-,-,-,-,-,-,-,-,-,Second Owner,2003,Power,₹ 1.50 Lakh
798,2013 BMW X1 sDrive 20D xLine,"33,000 kms • Diesel • Automatic",1995 ,17.05,5,Red,184,Ventilated Discs,Ventilated Discs,420-litres,1545,2058,4477,-,205 Kmph,Second Owner,2013,Power,₹ 17.75 Lakh
799,2021 Tata Altroz XT,"40,000 kms • Petrol • Manual",1199 ,19.33,5,White,86.83,Disc,Drum,345,1523,1755,3990,-,-,First Owner,2021,Electric,₹ 6.70 Lakh
800,2018 Maruti Swift VXI,"36,447 kms • Petrol • Manual",1197 ,21.21,5,Grey,81.80,Disc,Drum,268,1530,1735,3840,1315,-,First Owner,2018,Electric,₹ 6.43 Lakh
801,2011 Toyota Etios V,"86,827 kms • Petrol • Manual",1496 ,17.6,5,Red,-,-,-,-,-,-,-,-,-,Second Owner,2011,Power,₹ 3.61 Lakh
802,2017 Maruti Swift Dzire AMT VDI,"74,560 kms • Diesel • Automatic",1248 ,28.4,5,White,74.02,Disc,Drum,378,1515,1735,3995,1405Kg,-,First Owner,2017,Power,₹ 7.46 Lakh
803,2018 Honda City i-VTEC VX,"29,000 kms • Petrol • Manual",1497 ,17.4,5,Red,117.6,Ventilated Disc,Drum,510,1495,1695,4440,1459,189 kmph,First Owner,2018,Power,₹ 10.85 Lakh
804,2015 Hyundai i20 Active 1.2,"67,797 kms • Petrol • Manual",1197 ,17.19,5,Black,81.86,Disc,Drum,285-litres,1555,1760,3995,-,160 Kmph,First Owner,2015,Power,₹ 6.04 Lakh
805,2019 Ford Ecosport 1.5 Diesel Titanium BSIV,"40,555 kms • Diesel • Manual",1498 ,23,5,Red,98.96,Ventilated Disc,Drum,352-litres,1647,1765,3998,1690Kg,-,First Owner,2019,Power,₹ 10.58 Lakh
806,2017 Maruti Swift Dzire AMT ZDI,"98,901 kms • Diesel • Automatic",1248 ,28.4,5,White,74.02,Disc,Drum,378,1515,1735,3995,1405Kg,-,First Owner,2017,Power,₹ 6.98 Lakh
807,2022 Hyundai Santro Sportz,"6,343 kms • Petrol • Manual",1086 ,20.3,5,White,68.05,Disc,Drum,235,1560 ,1645 ,3610 ,-,-,First Owner,2022,Electric,₹ 6.28 Lakh
808,2016 Hyundai Verna 1.6 VTVT SX,"33,162 kms • Petrol • Manual",1591 ,17.01,5,White,121.3,Disc,Drum,465-litres,1475,1700,4375,-,196 Kmph,First Owner,2016,Power,₹ 7.66 Lakh
809,2021 Maruti S-Presso VXi Plus,"30,351 kms • Petrol • Manual",998 ,24.76,5,Blue,65.71,Ventilated Disc,Drum,-,1567,1520,3565,1170,-,First Owner,2021,Power,₹ 4.63 Lakh
810,2016 Honda Brio S MT,"48,390 kms • Petrol • Manual",1198 ,19.4,5,Brown,86.8,Disc,Drum,175-litres,1500,1680,3610,-,164 Kmph,Second Owner,2016,Power,₹ 4.30 Lakh
811,2018 Maruti Baleno 1.2 CVT Delta,"67,120 kms • Petrol • Automatic",1197 ,21.4,5,Blue,83.1,Disc,Drum,339-litres,1510,1745,3995,1360,180 Kmph,First Owner,2018,Power,₹ 7.24 Lakh
812,2007 Maruti Swift Ldi BSIV,"1,20,000 kms • Diesel • Manual",1248 ,17.8,5,Red,75PS,Ventilated Disc,Drum,232 litres,1530,1690,3760,1490,158 kmph,Third Owner,2007,Power,₹ 2.15 Lakh
813,1999 Maruti 800 AC BSII,"80,000 kms • Petrol • Manual",796 ,16.1,4,Red,37,Disc,Drum,-,1405,1440,3335,1000,144km/hr,Second Owner,-,Manual,"₹ 65,000"
814,2008 Maruti Swift VXI with ABS,"70,000 kms • Petrol • Manual",1197 ,16.6,5,Grey,85ps,Ventilated Disc,Drum,232 litres,"1,530 ","1,690 ","3,760 ","1,415 s",160 kmph,Second Owner,2008,Power,₹ 2.20 Lakh
815,2011 Toyota Fortuner 3.0 Diesel,"1,79,000 kms • Diesel • Manual",2982 ,11.5,7,Silver,171 PS,Ventilated Disc,Leading-Trailing Drum,-,1850 ,1840 ,4695 ,2510 ,176 Kmph,Second Owner,2011,Power,₹ 12.25 Lakh
816,2018 BMW X1 sDrive 20d xLine,"49,000 kms • Diesel • Automatic",1995 ,20.68,5,Blue,188,Disc,Disc,505-litres,1612,1821,4439,-,222 Kmph,First Owner,2018,Power,₹ 30.95 Lakh
817,2008 Hyundai Getz 1.1 GLE,"28,200 kms • Petrol • Manual",1086 ,15,5,Red,66.6,Ventilated Disc,Drum,290 litres,1515,1665,3825,1450,148 kmph,First Owner,2008,Power,₹ 1.70 Lakh
818,2018 Maruti Ertiga VXI AT,"60,000 kms • Petrol • Automatic",1462 ,17.99,7,White,103.26,Ventilated Disc,Drum,209 litres,1690 ,1735 ,4395 ,1740 Kg,-,Second Owner,2018,Power,₹ 8.45 Lakh
819,2019 Hyundai Venue SX Plus Turbo DCT,"31,000 kms • Petrol • Automatic",998 ,18.15,5,White,118.35,Disc,Drum,350,1605 ,1770 ,3995 ,-,-,Second Owner,2019,Electric,₹ 10.75 Lakh
820,2020 Hyundai Grand i10 Nios Asta,"43,469 kms • Petrol • Manual",1197 ,20.7,5,Blue,81.86,Disc,Drum,-,1520,1680,3805,-,-,First Owner,2020,Electric,₹ 7.23 Lakh
821,2018 Hyundai Santro Asta BSIV,"61,387 kms • Petrol • Manual",1086 ,20.3,5,White,68,Disc,Drum,235,1560 ,1645 ,3610 ,-,-,Second Owner,2018,Power,₹ 4.82 Lakh
822,2014 Honda City i VTEC V,"50,524 kms • Petrol • Manual",1497 ,17.4,5,Grey,117.3,Disc,Drum,510-litres,1495,1695,4440,-,195 Kmph,Second Owner,2014,Power,₹ 6.06 Lakh
823,2019 Toyota Glanza V,"72,160 kms • Petrol • Manual",1197 ,21.01,5,Black,81.80,Disc,Drum,339,1510,1745,3995,1340,-,Second Owner,2019,Electric,₹ 6.69 Lakh
824,2017 Maruti Swift Dzire ZXI Plus,"39,252 kms • Petrol • Manual",1197 ,21.21,5,Blue,81.80,Disc,Drum,378,1515,1735,3995,1315,-,First Owner,2017,Power,₹ 6.72 Lakh
825,2017 Maruti Swift Dzire AMT VDI,"59,306 kms • Diesel • Automatic",1248 ,28.4,5,Blue,74.02,Disc,Drum,378,1515,1735,3995,1405Kg,-,First Owner,2017,Power,₹ 7.53 Lakh
826,2015 Honda City i VTEC V,"56,908 kms • Petrol • Manual",1497 ,17.4,5,Maroon,117.3,Disc,Drum,510-litres,1495,1695,4440,-,195 Kmph,First Owner,2015,Power,₹ 6.64 Lakh
827,2014 Maruti Swift VDI BSIV,"73,769 kms • Diesel • Manual",1248 ,25.2,5,Silver,74,Ventilated Disc,Drum,204-liters,1530,1735,3840,1405,155 Kmph,First Owner,2014,Power,₹ 5.04 Lakh
828,2018 Hyundai Grand i10 1.2 Kappa Sportz BSIV,"38,264 kms • Petrol • Manual",1197 ,18.9,5,Grey,81.86,Disc,Drum,256,1520,1660,3765,-,165 Kmph,Second Owner,2018,Power,₹ 5.76 Lakh
829,2017 Maruti Wagon R VXI BS IV,"44,063 kms • Petrol • Manual",998 ,20.51,5,Grey,67.04,Ventilated Disc,Drum,180-liters,1700,1495,3599,1350,152 kmph,Second Owner,2017,Power,₹ 4.46 Lakh
830,2018 Maruti Alto K10 VXI,"63,741 kms • Petrol • Manual",998 ,23.95,5,Grey,67.05,Ventilated Disc,Drum,177,1475,1515,3545,1210,145 Kmph,First Owner,2018,Power,₹ 3.61 Lakh
831,2019 Hyundai Santro Magna CNG BSIV,"83,322 kms • CNG • Manual",1086 ,30.48 km/kg,5,Golden,58,Disc,Drum,235,1560 ,1645 ,3610 ,-,-,First Owner,2019,Power,₹ 5.18 Lakh
832,2022 Mahindra Thar LX 4-Str Hard Top AT,"15,000 kms • Petrol • Automatic",1997 ,-,4,Black,150,Disc,Drum,-,1844,1855,3985,-,-,First Owner,2022,Power,₹ 15.80 Lakh
833,2003 Hyundai Santro Xing Base,"1,00,000 kms • Petrol • Manual",1086 ,-,5,Other,-,-,-,-,-,-,-,-,-,Third Owner,2003,Power,₹ 1.30 Lakh
834,2018 Mercedes-Benz CLA 200 CDI Style,"33,609 kms • Diesel • Automatic",2143 ,17.9,5,White,134.1,Disc,Disc,470-litres,1432,1777 ,4630,2005,220 Kmph,First Owner,2018,Power,₹ 33 Lakh
835,2012 Honda Brio S MT,"68,410 kms • Petrol • Manual",1198 ,19.4,5,White,86.8,Disc,Drum,175-litres,1500,1680,3610,-,164 Kmph,Second Owner,2012,Power,₹ 3.25 Lakh
836,2017 Skoda Kodiaq 2.0 TDI Style,"72,000 kms • Diesel • Automatic",1968 ,16.25,7,White,148,Disc,Disc,270,1676,1882,4697,2449Kg,200.7 kmph,First Owner,2017,Power,₹ 27.95 Lakh
837,2016 Honda City 1.5 V MT Exclusive,"42,387 kms • Petrol • Manual",1497 ,17,5,TITANIUM GREY,"118PS at 6,600 rpm",Disc,Drum,506 litres,1480,1695,4420,-,-,Second Owner,2016,Power,₹ 6.90 Lakh
838,2015 Maruti Swift Dzire LXI,"60,000 kms • Petrol • Manual",1197 ,19,5,Silver,85.8,Ventilated Disc,Drum,320 liters,1555,1695,3995,1415,169 kmph,First Owner,2015,Power,₹ 5.30 Lakh
839,2007 Hyundai Santro Xing XL,"1,10,000 kms • Petrol • Manual",1086 ,-,5,White,-,-,-,-,-,-,-,-,-,Third Owner,2007,Power,₹ 1.70 Lakh
840,2012 Maruti Wagon R VXI BS IV,"71,874 kms • Petrol • Manual",998 ,18.9,5,Grey,67.1,Ventilated Disc,Drum,-,1700,1495,3595,1350,-,First Owner,2012,Power,₹ 3.17 Lakh
841,2019 Renault Captur 1.5 Diesel RXE,"48,788 kms • Diesel • Manual",1461 ,20.37,5,White,108.49,Disc,Drum,392,1626 ,1813 ,4329 ,-,-,First Owner,2019,Power,₹ 9.10 Lakh
842,2018 Renault KWID 1.0 AMT RXL,"37,561 kms • Petrol • Automatic",999 ,24.04,5,Black,67,Disc,Drum,300-litres,1478,1579,3679,-,159.4 kmph,First Owner,2018,Power,₹ 4.50 Lakh
843,2012 Hyundai i10 Magna 1.2 iTech SE,"90,554 kms • Petrol • Manual",1197 ,20.36,5,Black,78.9,Ventilated Disc,Drum,-,1550,1595,3585,-,-,First Owner,2012,Power,₹ 3.15 Lakh
844,2018 Skoda Rapid 1.6 MPI AT Style BSIV,"53,180 kms • Petrol • Automatic",1598 ,14.84,5,Black,103.2,Disc,Drum,460,1466,1699,4413,1710Kg,185kmph,Second Owner,2018,Power,₹ 8.28 Lakh
845,2017 Maruti Ertiga SHVS VDI,"77,353 kms • Diesel • Manual",1248 ,24.52,7,Black,88.5,Ventilated Disc,Drum,135-liters,1685,1695,4296,-,160 kmph,First Owner,2017,Power,₹ 8.60 Lakh
846,2018 Maruti Swift VXI,"53,905 kms • Petrol • Manual",1197 ,21.21,5,Blue,81.80,Disc,Drum,268,1530,1735,3840,1315,-,First Owner,2018,Electric,₹ 6.94 Lakh
847,2018 Renault Duster Petrol RXS CVT,"18,569 kms • Petrol • Automatic",1498 ,14.99,5,Brown,104.5,Disc,Drum,475-litres,1695,1822,4315,1770,160 Kmph,First Owner,2018,Power,₹ 9.58 Lakh
848,2017 Maruti Swift Dzire AMT ZXI Plus,"41,369 kms • Petrol • Automatic",1197 ,21.21,5,Red,81.80,Disc,Drum,378,1515,1735,3995,1315Kg,-,First Owner,2017,Power,₹ 6.73 Lakh
849,2017 Hyundai Grand i10 Magna,"9,457 kms • Petrol • Manual",1197 ,18.9,5,Red,81.86,Disc,Drum,256,1520,1660,3765,-,-,First Owner,2017,Power,₹ 5.71 Lakh
