,Endine_disp,Milage_in_km/ltr,Seating_cap,color,Max_power,front_brake_type,rear_brake_type,cargo_volume,height,width,length,Gross_Weight,top_speed,Ownership,Steering_Type,Car_price,Brand,Model,Running_kms,Fuel_type,Gear_Transmission,Car_age
1215,1364.0,23.59,5.0,Orange,67.04,Ventilated Disc,Drum,251.0,1510.0,1695.0,3775.0,1580.0,180.0,Second Owner,Power,690000.0,toyota,etios cross 1.4 gd,79000.0, Diesel , Manual,8.0
1216,1199.0,18.5,5.0,White,108.48,Disc,Drum,345.0,1523.0,1755.0,3990.0,1580.0,170.0,Second Owner,Electric,930000.0000000001,tata,altroz xt turbo,23981.0, Petrol , Manual,2.0
1217,1197.0,18.6,5.0,White,85.8,Ventilated Disc,Drum,232.0,1530.0,1695.0,3850.0,1415.0,160.0,First Owner,Power,476999.99999999994,maruti,swift vxi,92285.0, Petrol , Manual,10.0
1218,1197.0,18.9,5.0,Blue,82.0,Disc,Drum,256.0,1520.0,1660.0,3765.0,1580.0,165.0,First Owner,Power,455999.99999999994,hyundai,grand i10 asta,53428.0, Petrol , Manual,9.0
1219,1197.0,19.56,5.0,Grey,81.8,Disc,Drum,339.0,1510.0,1745.0,3995.0,1360.0,170.0,First Owner,Electric,709000.0,maruti,baleno alpha cvt,65637.0, Petrol , Automatic,6.0
1220,1197.0,18.9,5.0,Red,82.0,Disc,Drum,256.0,1520.0,1660.0,3765.0,1580.0,163.0,Third Owner,Power,440000.00000000006,hyundai,grand i10 at asta,61361.0, Petrol , Automatic,9.0
1221,1197.0,18.6,5.0,Blue,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,First Owner,Power,765000.0,hyundai,i20 asta 1.2,28982.0, Petrol , Manual,7.0
1222,1591.0,15.29,5.0,Black,121.3,Disc,Drum,400.0,1630.0,1780.0,4270.0,1580.0,165.0,Second Owner,Power,818000.0,hyundai,creta 1.6 vtvt s,53703.0, Petrol , Manual,8.0
1223,2179.0,15.1,7.0,Silver,152.87,Ventilated Disc,Disc,350.0,1785.0,1890.0,4585.0,2510.0,170.0,First Owner,Power,1642000.0000000002,mahindra,xuv500 w11 at bsiv,43142.0, Diesel , Automatic,5.0
1224,1493.0,18.49,7.0,White,100.0,Disc,Drum,384.0,1826.0,1835.0,3995.0,2225.0,156.0,First Owner,Power,793000.0,mahindra,tuv 300 t8,61157.0, Diesel , Manual,7.0
1225,1999.0,14.62,5.0,Blue,149.92,Disc,Disc,420.0,1465.0,1800.0,4570.0,1580.0,210.0,First Owner,Power,1359000.0,hyundai,elantra 2.0 sx at,26830.0, Petrol , Automatic,5.0
1226,1197.0,19.1,5.0,Silver,81.86,Disc,Drum,407.0,1520.0,1660.0,3995.0,1580.0,172.0,Second Owner,Power,513000.0,hyundai,xcent 1.2 kappa s option,37105.0, Petrol , Manual,8.0
1227,1197.0,17.19,5.0,Brown,81.86,Disc,Drum,285.0,1555.0,1760.0,3995.0,1580.0,160.0,First Owner,Power,698000.0,hyundai,i20 active 1.2 sx,22190.0, Petrol , Manual,6.0
1228,999.0,17.69,5.0,White,108.62,Disc,Drum,494.0,1467.0,1699.0,4390.0,1670.0,170.0,First Owner,Electronic,1044999.9999999999,volkswagen,vento 1.0 tsi highline plus,26000.0, Petrol , Manual,2.0
1229,1598.0,14.3,5.0,White,103.2,Disc,Drum,460.0,1466.0,1699.0,4413.0,1680.0,185.0,First Owner,Power,1044999.9999999999,skoda,rapid 1.6 mpi style bsiv,53047.0, Petrol , Manual,3.0
1230,999.0,18.97,5.0,Silver,108.62,Disc,Drum,460.0,1466.0,1699.0,4413.0,1670.0,170.0,First Owner,Power,809000.0,skoda,rapid 1.0 tsi style,60793.0, Petrol , Manual,6.0
1231,1197.0,21.1,5.0,Silver,85.8,Ventilated Disc,Drum,232.0,1620.0,1680.0,3715.0,1520.0,156.0,First Owner,Power,520000.0,maruti,ritz vxi,64000.0, Petrol , Manual,8.0
1232,1248.0,26.029999999999998,5.0,Silver,74.0,Disc,Drum,339.0,1510.0,1745.0,3995.0,1430.0,170.0,First Owner,Power,700000.0,maruti,baleno alpha diesel,78000.0, Diesel , Manual,7.0
1233,1493.0,18.49,7.0,White,100.0,Disc,Drum,384.0,1826.0,1835.0,3995.0,2225.0,156.0,Second Owner,Power,770000.0,mahindra,tuv 300 t8 amt,100000.0, Diesel , Automatic,7.0
1234,2179.0,16.0,7.0,Silver,140.0,Disc,Disc,720.0,1785.0,1890.0,4585.0,2510.0,185.0,First Owner,Power,1425000.0,mahindra,xuv500 at w10 fwd,66968.0, Diesel , Automatic,7.0
1235,1498.0,22.27,5.0,Silver,108.6,Ventilated Disc,Drum,494.0,1467.0,1699.0,4390.0,1750.0,180.0,First Owner,Power,540000.0,volkswagen,vento 1.5 tdi highline,110000.0, Diesel , Manual,10.0
1236,1086.0,20.3,5.0,Maroon,68.05,Disc,Drum,235.0,1560.0,1645.0,3610.0,1580.0,170.0,Second Owner,Electric,509000.0,hyundai,santro sportz,23544.0, Petrol , Manual,3.0
1237,1582.0,19.67,5.0,White,126.2,Disc,Drum,400.0,1630.0,1780.0,4270.0,1580.0,190.0,Second Owner,Power,1242000.0,hyundai,creta 1.6 crdi sx,58994.0, Diesel , Manual,5.0
1238,1197.0,18.9,5.0,Violet,82.0,Disc,Drum,256.0,1520.0,1660.0,3765.0,1580.0,165.0,Second Owner,Power,445000.0,hyundai,grand i10 asta,58917.0, Petrol , Manual,10.0
1239,1497.0,17.4,5.0,White,117.3,Disc,Drum,510.0,1495.0,1695.0,4440.0,1580.0,195.0,First Owner,Power,696000.0,honda,city i vtec v,52164.0, Petrol , Manual,8.0
1240,1498.0,21.66,5.0,Silver,103.52,Disc,Drum,460.0,1466.0,1699.0,4386.0,1770.0,186.0,First Owner,Power,723000.0,skoda,rapid 1.5 tdi at style plus,89417.0, Diesel , Automatic,7.0
1241,1496.0,17.8,5.0,White,105.5,Disc,Disc,476.0,1495.0,1730.0,4425.0,1580.0,170.0,First Owner,Power,982000.0,toyota,yaris v cvt bsiv,120165.09999999999, Petrol , Automatic,5.0
1242,1248.0,25.2,5.0,Grey,74.0,Ventilated Disc,Drum,204.0,1530.0,1735.0,3840.0,1405.0,155.0,Second Owner,Power,630000.0,maruti,swift zdi bsiv,93663.0, Diesel , Manual,6.0
1243,1199.0,17.5,5.0,Grey,88.7,Ventilated Disc,Drum,363.0,1601.0,1734.0,3999.0,1580.0,164.0,Second Owner,Electric,724000.0,honda,wr-v i-vtec vx,80698.0, Petrol , Manual,6.0
1244,1086.0,20.3,5.0,Black,68.05,Disc,Drum,235.0,1560.0,1645.0,3610.0,1580.0,170.0,First Owner,Electric,457000.0,hyundai,santro magna,35963.0, Petrol , Manual,3.0
1245,1198.0,19.4,5.0,Blue,86.8,Disc,Drum,175.0,1500.0,1680.0,3610.0,1580.0,170.0,Second Owner,Power,332000.0,honda,brio ex mt,47112.0, Petrol , Manual,11.0
1246,1498.0,14.99,5.0,Red,104.5,Disc,Drum,475.0,1695.0,1822.0,4315.0,1770.0,160.0,First Owner,Power,771000.0,renault,duster petrol rxs cvt,68945.0, Petrol , Automatic,6.0
1247,1396.0,22.54,5.0,Maroon,88.73,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,180.0,First Owner,Power,643000.0,hyundai,i20 asta option 1.4 crdi,88473.0, Diesel , Manual,8.0
1248,1197.0,18.6,5.0,White,81.86,Disc,Drum,285.0,1505.0,1734.0,3985.0,1580.0,170.0,First Owner,Power,770000.0,hyundai,i20 magna plus,63000.0, Petrol , Manual,3.0
1249,2179.0,15.4,7.0,White,120.0,Disc,Drum,460.0,1845.7999999999997,1820.0,4456.0,2510.0,150.0,First Owner,Power,1639999.9999999998,mahindra,scorpio s10 7 seater,98000.0, Diesel , Manual,5.0
1250,1198.0,19.4,5.0,Grey,86.8,Disc,Drum,175.0,1500.0,1680.0,3610.0,1580.0,164.0,Second Owner,Power,440000.00000000006,honda,brio vx,55000.0, Petrol , Manual,9.0
1251,1199.0,18.7,5.0,White,88.7,Disc,Drum,354.0,1544.0,1694.0,3955.0,1580.0,172.0,First Owner,Power,635000.0,honda,jazz 1.2 v i vtec,86000.0, Petrol , Manual,7.0
1252,1582.0,17.6,5.0,White,126.2,Disc,Drum,400.0,1665.0,1780.0,4270.0,1580.0,170.0,First Owner,Power,1295000.0,hyundai,creta 1.6 sx automatic diesel,79000.0, Diesel , Automatic,6.0
1253,1598.0,14.84,5.0,White,103.2,Disc,Drum,460.0,1466.0,1699.0,4413.0,1710.0,185.0,Second Owner,Power,1025000.0,skoda,rapid 1.6 mpi at style bsiv,39112.0, Petrol , Automatic,4.0
1254,1595.0,15.5,5.0,Red,120.7,Disc,Disc,341.0,1433.0,1780.0,4292.0,1920.0,202.0,First Owner,Power,1775000.0,mercedes-benz,a class a180 sport,53000.0, Petrol , Automatic,9.0
1255,1968.0,18.53,5.0,Silver,187.74,Ventilated Disc,Ventilated Disc,530.0,1455.0,1874.0,4903.0,2240.0,232.0,First Owner,Power,2140000.0,audi,a6 35 tdi,88000.0, Diesel , Automatic,8.0
1256,1248.0,26.029999999999998,5.0,Grey,74.0,Disc,Drum,339.0,1510.0,1745.0,3995.0,1430.0,170.0,First Owner,Power,684000.0,maruti,baleno 1.3 zeta,50200.0, Diesel , Manual,7.0
1257,1197.0,17.19,5.0,White,81.86,Disc,Drum,285.0,1555.0,1760.0,3995.0,1580.0,160.0,First Owner,Power,611000.0,hyundai,i20 active 1.2 s,49640.0, Petrol , Manual,8.0
1258,1497.0,17.8,5.0,Silver,117.3,Disc,Drum,510.0,1495.0,1695.0,4440.0,1580.0,195.0,First Owner,Power,906000.0,honda,city i vtec vx,57860.0, Petrol , Manual,6.0
1259,1199.0,18.7,5.0,Maroon,88.7,Disc,Drum,354.0,1544.0,1694.0,3955.0,1580.0,172.0,Second Owner,Power,573000.0,honda,jazz 1.2 vx i vtec,36078.0, Petrol , Manual,8.0
1260,998.0,20.51,5.0,Brown,67.04,Ventilated Disc,Drum,180.0,1700.0,1495.0,3599.0,1350.0,152.0,First Owner,Power,399000.0,maruti,wagon r vxi bs iv,63093.0, Petrol , Manual,8.0
1261,1461.0,19.6,5.0,Grey,108.45,Disc,Drum,475.0,1695.0,1822.0,4315.0,1813.0,168.0,Second Owner,Power,928999.9999999999,renault,duster 110ps diesel rxz amt,43609.0, Diesel , Automatic,6.0
1262,1197.0,17.19,5.0,Red,81.86,Disc,Drum,285.0,1555.0,1760.0,3995.0,1580.0,160.0,First Owner,Power,625000.0,hyundai,i20 active 1.2 sx,54716.0, Petrol , Manual,7.0
1263,1197.0,21.21,5.0,Maroon,81.8,Disc,Drum,378.0,1515.0,1735.0,3995.0,1315.0,170.0,First Owner,Power,634000.0,maruti,swift dzire amt zxi plus,93205.0, Petrol , Automatic,6.0
1264,1591.0,15.8,5.0,White,121.3,Disc,Drum,400.0,1665.0,1780.0,4270.0,1580.0,170.0,First Owner,Power,1180000.0,hyundai,creta 1.6 sx option,70915.0, Petrol , Manual,5.0
1265,1461.0,19.87,5.0,Black,84.0,Disc,Drum,475.0,1695.0,1822.0,4360.0,1580.0,170.0,First Owner,Power,911999.9999999999,renault,duster rxs 85ps bsiv,48232.0, Diesel , Manual,4.0
1266,1197.0,18.6,5.0,Blue,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,First Owner,Power,767000.0,hyundai,i20 asta 1.2,35641.0, Petrol , Manual,7.0
1267,1598.0,20.54,5.0,Grey,103.6,Disc,Drum,480.0,1466.0,1699.0,4384.0,1760.0,186.0,Second Owner,Power,499000.0,volkswagen,vento diesel highline,88898.0, Diesel , Manual,10.0
1268,2179.0,15.1,7.0,Grey,140.0,Disc & Caliper Type,Disc,350.0,1785.0,1890.0,4585.0,2450.0,175.0,Second Owner,Power,725000.0,mahindra,xuv500 w8 2wd,120165.09999999999, Diesel , Manual,11.0
1269,1248.0,25.47,7.0,Grey,88.5,Ventilated Disc,Drum,209.0,1690.0,1735.0,4395.0,1800.0,170.0,First Owner,Power,965000.0,maruti,ertiga zdi,49449.0, Diesel , Manual,6.0
1270,1248.0,26.029999999999998,5.0,Brown,88.5,Ventilated Disc,Drum,510.0,1485.0,1730.0,4490.0,1595.0,190.0,Second Owner,Power,745000.0,maruti,ciaz vdi shvs,78536.0, Diesel , Manual,7.0
1271,1248.0,24.3,5.0,White,88.5,Ventilated Disc,Drum,328.0,1640.0,1790.0,3995.0,1680.0,172.0,First Owner,Power,849000.0,maruti,vitara brezza vdi option,55635.0, Diesel , Manual,7.0
1272,1396.0,22.54,5.0,White,88.73,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,180.0,First Owner,Power,790000.0,hyundai,i20 1.4 sportz,40000.0, Diesel , Manual,5.0
1273,1995.0,17.05,5.0,Blue,184.0,Ventilated Disc,Ventilated Disc,420.0,1545.0,2058.0,4477.0,1580.0,205.0,First Owner,Power,3095000.0,bmw,x1 sdrive 20d xline,74000.0, Diesel , Automatic,5.0
1274,1591.0,15.74,5.0,White,121.3,Disc,Disc,465.0,1475.0,1700.0,4370.0,1580.0,170.0,Second Owner,Power,625000.0,hyundai,verna 1.6 sx vtvt at,84000.0, Petrol , Automatic,9.0
1275,2498.0,16.55,6.0,Black,105.0,Disc,Drum,384.0,1845.7999999999997,1726.0,3920.0,1580.0,154.0,First Owner,Power,969999.9999999999,mahindra,thar crde,45000.0, Diesel , Manual,6.0
1276,1591.0,13.0,5.0,Grey,121.3,Disc,Drum,400.0,1630.0,1780.0,4270.0,1580.0,170.0,First Owner,Power,919999.9999999999,hyundai,creta 1.6 vtvt sx plus,67497.0, Petrol , Manual,7.0
1277,1497.0,16.8,5.0,Black,116.3,Disc,Drum,506.0,1485.0,1695.0,4440.0,1580.0,170.0,First Owner,Power,561000.0,honda,city v mt,77095.0, Petrol , Manual,11.0
1278,1461.0,19.87,5.0,White,83.8,Disc,Drum,475.0,1695.0,1822.0,4315.0,1777.0,156.0,Second Owner,Power,901000.0,renault,duster 85ps diesel rxz,26182.0, Diesel , Manual,7.0
1279,796.0,24.7,5.0,Silver,47.33,Disc,Drum,177.0,1475.0,1515.0,3445.0,1185.0,140.0,First Owner,Power,350000.0,maruti,alto 800 vxi optional,40518.0, Petrol , Manual,7.0
1280,1248.0,26.029999999999998,5.0,Silver,74.02,Disc,Drum,378.0,1515.0,1735.0,3995.0,1405.0,170.0,First Owner,Power,603000.0,maruti,swift dzire vdi,94112.0, Diesel , Manual,7.0
1281,1462.0,18.55,5.0,Blue,103.25,Ventilated Disc,Disc,375.0,1595.0,1785.0,4300.0,1640.0,170.0,First Owner,Power,1093000.0,maruti,sx4 s cross alpha,34587.0, Petrol , Manual,3.0
1282,1498.0,21.13,5.0,Silver,108.6,Disc,Drum,460.0,1466.0,1699.0,4413.0,1750.0,185.0,Second Owner,Power,863000.0000000001,skoda,rapid 1.5 tdi ambition bsiv,48686.0, Diesel , Manual,6.0
1283,1368.0,14.1,5.0,Black,160.77,Disc,Disc,350.0,1640.0,1818.0,4405.0,1580.0,170.0,First Owner,Power,2340000.0,jeep,compass 1.4 longitude opt dct,9553.0, Petrol , Automatic,2.0
1284,1498.0,14.99,5.0,White,104.5,Disc,Drum,475.0,1695.0,1822.0,4315.0,1770.0,160.0,First Owner,Power,867000.0,renault,duster petrol rxs cvt,63864.0, Petrol , Automatic,6.0
1285,1298.0,17.5,5.0,Black,85.8,Ventilated Disc,Drum,464.0,1530.0,1690.0,4160.0,1580.0,170.0,Third Owner,Power,405000.0,maruti,swift dzire vxi,63087.0, Petrol , Manual,11.0
1286,999.0,22.5,5.0,Silver,67.0,Disc,Drum,222.0,1541.0,1560.0,3445.0,1580.0,170.0,First Owner,Power,302000.0,datsun,redigo 1.0 s,64774.0, Petrol , Manual,6.0
1287,1197.0,21.4,5.0,Blue,83.1,Disc,Drum,339.0,1510.0,1745.0,3995.0,1340.0,180.0,First Owner,Power,640000.0,maruti,baleno 1.2 zeta,35502.0, Petrol , Manual,7.0
1288,2184.0,15.2,4.0,Grey,130.0,Disc,Drum,350.0,1844.0,1855.0,3985.0,1580.0,170.0,First Owner,Power,1745000.0,mahindra,thar lx 4-str hard top diesel,21283.0, Diesel , Manual,2.0
1289,1591.0,15.8,5.0,White,121.3,Disc,Drum,400.0,1665.0,1780.0,4270.0,1580.0,170.0,First Owner,Power,1245000.0,hyundai,creta 1.6 sx,75000.0, Petrol , Manual,4.0
1290,998.0,20.0,5.0,Navy Blue,118.36,Disc,Drum,311.0,1505.0,1775.0,3995.0,1580.0,170.0,First Owner,Electric,935000.0,hyundai,i20 sportz turbo imt,9022.0, Petrol , Manual,2.0
1291,1997.0,15.2,4.0,Grey,150.0,Disc,Drum,350.0,1844.0,1855.0,3985.0,1580.0,170.0,First Owner,Power,1595000.0,mahindra,thar lx 4-str hard top,20000.0, Petrol , Manual,1.0
1292,2143.0,17.9,5.0,Red,136.0,Disc,Disc,421.0,1494.0,1804.0,4424.0,2020.0,205.0,First Owner,Power,2935000.0,mercedes-benz,gla class 200 d sport,55000.0, Diesel , Automatic,5.0
1293,2179.0,15.1,7.0,Black,152.87,Ventilated Disc,Disc,350.0,1785.0,1890.0,4585.0,2510.0,170.0,First Owner,Power,2145000.0,mahindra,xuv500 w11 option,24067.0, Diesel , Manual,2.0
1294,1797.0,14.5,5.0,White,147.4,Disc,Disc,420.0,1470.0,1775.0,4550.0,1640.0,191.0,First Owner,Power,1075000.0,hyundai,elantra sx at,64000.0, Petrol , Automatic,7.0
1295,2967.0,14.75,7.0,Blue,215.90699999999987,Ventilated Disc,Ventilated Disc,890.0,1740.0,2060.0,4903.0,2510.0,234.0,First Owner,Power,6500000.0,audi,q7 45 tdi quattro technology,46001.0, Diesel , Automatic,6.0
1296,1591.0,17.0,5.0,White,121.3,Disc,Drum,480.0,1475.0,1729.0,4440.0,1580.0,158.0,First Owner,Power,958000.0,hyundai,verna vtvt 1.6 at sx option,77089.0, Petrol , Automatic,6.0
1297,1461.0,19.87,5.0,Orange,83.8,Disc,Drum,475.0,1695.0,1822.0,4315.0,1777.0,156.0,First Owner,Power,888000.0000000001,renault,duster 85ps diesel rxs,75328.0, Diesel , Manual,7.0
1298,1086.0,20.3,5.0,White,68.05,Disc,Drum,235.0,1560.0,1645.0,3610.0,1580.0,170.0,First Owner,Electric,539000.0,hyundai,santro sportz,17705.0, Petrol , Manual,3.0
1299,1493.0,23.7,5.0,Red,98.6,Disc,Drum,350.0,1605.0,1770.0,3995.0,1580.0,170.0,Second Owner,Electric,1203000.0,hyundai,venue sx opt diesel,42663.0, Diesel , Manual,3.0
1300,1197.0,22.0,5.0,Red,81.8,Disc,Drum,268.0,1530.0,1735.0,3840.0,1315.0,170.0,First Owner,Power,672000.0,maruti,swift zxi 2018,54074.0, Petrol , Manual,5.0
1301,2179.0,16.0,7.0,White,140.0,Disc,Disc,720.0,1785.0,1890.0,4585.0,2510.0,185.0,First Owner,Power,1258000.0,mahindra,xuv500 w6 2wd,21485.0, Diesel , Manual,6.0
1302,1498.0,21.21,5.0,Black,103.2,Disc,Drum,454.0,1466.0,1699.0,4384.0,1770.0,186.0,First Owner,Power,836999.9999999999,volkswagen,vento 1.5 tdi highline at,80109.0, Diesel , Automatic,8.0
1303,1497.0,17.4,5.0,White,117.3,Disc,Drum,510.0,1495.0,1695.0,4440.0,1580.0,195.0,Second Owner,Power,794000.0,honda,city i vtec v,120165.09999999999, Petrol , Manual,8.0
1304,1197.0,21.01,5.0,White,81.8,Disc,Drum,339.0,1510.0,1745.0,3995.0,1340.0,170.0,First Owner,Electric,844999.9999999999,toyota,glanza v,27054.0, Petrol , Manual,3.0
1305,1198.0,18.06,5.0,Green,74.93,Ventilated Disc,Drum,251.0,1530.0,1665.0,3805.0,1580.0,158.0,First Owner,Power,393000.0,renault,pulse petrol rxl,40957.0, Petrol , Manual,7.0
1306,1197.0,17.0,5.0,White,80.0,Disc,Drum,295.0,1505.0,1710.0,3940.0,1580.0,170.0,First Owner,Power,373000.0,hyundai,i20 1.2 magna opt,61194.0, Petrol , Manual,13.0
1307,1197.0,20.14,5.0,White,81.86,Disc,Drum,407.0,1520.0,1660.0,3995.0,1580.0,172.0,Second Owner,Power,614000.0,hyundai,xcent 1.2 vtvt sx,73278.0, Petrol , Manual,6.0
1308,2143.0,14.84,5.0,Black,170.0,Ventilated Disc,Disc,475.0,1447.0,1770.0,4591.0,2115.0,228.0,Second Owner,Power,750000.0,mercedes-benz,c-class 220 cdi at,110000.0, Diesel , Automatic,15.0
1309,2494.0,12.99,7.0,Silver,100.6,Ventilated Disc,Leading-Trailing Drum,300.0,1760.0,1760.0,4585.0,2300.0,155.0,Second Owner,Power,965000.0,toyota,innova 2.5 g (diesel) 7 seater,120165.09999999999, Diesel , Manual,11.0
1310,1199.0,19.0,5.0,Red,88.7,Disc,Drum,354.0,1544.0,1694.0,3955.0,1580.0,172.0,First Owner,Power,750000.0,honda,jazz 1.2 v at i vtec,25465.0, Petrol , Automatic,6.0
1311,1368.0,14.1,5.0,White,160.77,Disc,Disc,350.0,1640.0,1818.0,4405.0,1580.0,170.0,First Owner,Power,2995000.0,jeep,compass 1.4 limited opt dct,3994.15, Petrol , Automatic,1.0
1312,1462.0,20.04,5.0,Brown,103.25,Ventilated Disc,Drum,510.0,1485.0,1730.0,4490.0,1530.0,170.0,First Owner,Power,745000.0,maruti,ciaz alpha at,90000.0, Petrol , Automatic,5.0
1313,1197.0,18.9,5.0,White,81.86,Disc,Drum,256.0,1520.0,1660.0,3765.0,1580.0,165.0,First Owner,Power,625000.0,hyundai,grand i10 sportz petrol bsiv,35000.0, Petrol , Manual,4.0
1314,1582.0,22.7,5.0,Golden,126.2,Disc,Disc,420.0,1470.0,1775.0,4550.0,1640.0,191.0,Second Owner,Power,745000.0,hyundai,elantra crdi sx at,114000.0, Diesel , Automatic,10.0
1315,1968.0,15.73,5.0,White,174.33,Ventilated Disc,Drum,460.0,1608.0,2019.0,4385.0,2185.0,212.0,First Owner,Power,2645000.0,audi,q3 35 tdi quattro premium plus,66000.0, Diesel , Automatic,6.0
1316,1497.0,17.4,5.0,Grey,117.6,Ventilated Disc,Drum,510.0,1495.0,1695.0,4440.0,1436.0,170.0,First Owner,Electric,813000.0000000001,honda,city v mt,25196.0, Petrol , Manual,6.0
1317,814.0,21.1,5.0,Grey,55.2,Disc,Drum,215.0,1500.0,1550.0,3495.0,1580.0,135.0,Second Owner,Power,301000.0,hyundai,eon sportz,68622.0, Petrol , Manual,9.0
1318,1497.0,23.03,5.0,White,88.77,Disc,Drum,345.0,1523.0,1755.0,3990.0,1580.0,170.0,First Owner,Electric,919999.9999999999,tata,altroz xz option diesel,22399.0, Diesel , Manual,2.0
1319,1498.0,16.42,5.0,Blue,104.55,Disc,Drum,475.0,1695.0,1822.0,4360.0,1580.0,170.0,First Owner,Power,1130000.0,renault,duster rxz,11151.0, Petrol , Manual,3.0
1320,1197.0,21.01,5.0,White,81.8,Disc,Drum,339.0,1510.0,1745.0,3995.0,1340.0,170.0,Second Owner,Electric,844000.0,toyota,glanza g,24241.0, Petrol , Manual,2.0
1321,1197.0,20.85,5.0,Grey,83.14,Ventilated Disc,Drum,320.0,1555.0,1695.0,3995.0,1415.0,158.0,First Owner,Power,622000.0,maruti,swift dzire vxi optional,21580.0, Petrol , Manual,7.0
1322,1462.0,18.55,5.0,Blue,103.25,Ventilated Disc,Disc,375.0,1595.0,1785.0,4300.0,1640.0,170.0,First Owner,Power,1124000.0,maruti,sx4 s cross alpha,13416.0, Petrol , Manual,3.0
1323,1197.0,20.14,5.0,White,81.86,Disc,Drum,407.0,1520.0,1660.0,3995.0,1580.0,172.0,Second Owner,Power,630000.0,hyundai,xcent 1.2 vtvt sx,38534.0, Petrol , Manual,5.0
1324,998.0,18.27,5.0,Black,118.35,Disc,Drum,350.0,1605.0,1770.0,3995.0,1580.0,170.0,First Owner,Power,863000.0000000001,hyundai,venue sx turbo bsiv,81834.0, Petrol , Manual,4.0
1325,1497.0,17.4,5.0,Silver,117.3,Disc,Drum,510.0,1495.0,1695.0,4440.0,1580.0,195.0,Second Owner,Power,549000.0,honda,city i vtec sv,96409.0, Petrol , Manual,8.0
1326,1197.0,20.52,5.0,Green,81.8,Disc,Drum,341.0,1675.0,1620.0,3655.0,1340.0,170.0,First Owner,Power,545000.0,maruti,wagon r vxi 1.2,19091.0, Petrol , Manual,3.0
1327,1461.0,20.37,5.0,Red,108.45,Disc,Drum,392.0,1626.0,1813.0,4329.0,1580.0,170.0,First Owner,Power,863000.0000000001,renault,captur 1.5 diesel rxt,44732.0, Diesel , Manual,5.0
1328,1496.0,14.7,5.0,White,120.69,Ventilated Disc,Drum,352.0,1647.0,1765.0,3998.0,1705.0,170.0,First Owner,Electric,625000.0,ford,ecosport 1.5 petrol titanium at,120127.0, Petrol , Automatic,7.0
1329,1582.0,17.6,5.0,White,126.2,Disc,Drum,400.0,1665.0,1780.0,4270.0,1580.0,170.0,First Owner,Power,1195000.0,hyundai,creta 1.6 sx automatic diesel,120165.09999999999, Diesel , Automatic,6.0
1330,2967.0,18.6,5.0,White,165.0,Ventilated Disc,Disc,350.0,1779.0,1911.0,4781.0,2510.0,225.0,Second Owner,Power,1980000.0,mercedes-benz,m-class ml 350 4matic,80000.0, Diesel , Automatic,11.0
1331,1995.0,18.48,5.0,Golden,177.0,Ventilated Disc,Ventilated Disc,520.0,1468.0,1846.0,4841.0,2160.0,226.0,Second Owner,Power,1490000.0,bmw,5 series 520d sedan,70000.0, Diesel , Automatic,12.0
1332,1198.0,16.0,5.0,Blue,90.0,Disc,Drum,350.0,1535.0,1695.0,3900.0,1580.0,165.0,First Owner,Power,310000.0,honda,jazz select edition mode,92038.0, Petrol , Manual,14.0
1333,1497.0,18.0,5.0,White,117.3,Disc,Drum,510.0,1495.0,1695.0,4440.0,1580.0,195.0,First Owner,Power,1050000.0,honda,city i vtec cvt vx,48979.0, Petrol , Automatic,5.0
1334,1497.0,16.8,5.0,White,113.43,Disc,Disc,433.0,1645.0,1800.0,4315.0,1580.0,170.0,First Owner,Electric,1135000.0,kia,seltos htk g,57668.0, Petrol , Manual,4.0
1335,1591.0,13.0,5.0,White,121.3,Disc,Drum,400.0,1630.0,1780.0,4270.0,1580.0,170.0,Second Owner,Power,1115000.0,hyundai,creta 1.6 vtvt sx plus,34955.0, Petrol , Manual,6.0
1336,1498.0,23.0,5.0,Silver,98.96,Ventilated Disc,Drum,352.0,1647.0,1765.0,3998.0,1690.0,170.0,First Owner,Power,1107000.0,ford,ecosport 1.5 diesel titanium plus bsiv,63086.0, Diesel , Manual,4.0
1337,1199.0,18.7,5.0,Brown,88.7,Disc,Drum,354.0,1544.0,1694.0,3955.0,1580.0,172.0,First Owner,Power,618000.0,honda,jazz 1.2 v i vtec,52697.0, Petrol , Manual,7.0
1338,1248.0,26.029999999999998,5.0,White,74.0,Disc,Drum,339.0,1510.0,1745.0,3995.0,1430.0,170.0,First Owner,Power,695000.0,maruti,baleno 1.3 alpha,51983.0, Diesel , Manual,8.0
1339,998.0,19.2,5.0,White,118.41,Disc,Disc,350.0,1475.0,1729.0,4440.0,1580.0,170.0,First Owner,Electric,1475000.0,hyundai,verna sx opt turbo,47383.0, Petrol , Automatic,3.0
1340,1498.0,16.42,5.0,Brown,104.55,Disc,Drum,475.0,1695.0,1822.0,4360.0,1580.0,170.0,First Owner,Power,1063000.0,renault,duster rxz,20575.0, Petrol , Manual,3.0
1341,1498.0,23.0,5.0,White,98.96,Ventilated Disc,Drum,352.0,1647.0,1765.0,3998.0,1690.0,170.0,First Owner,Power,728000.0,ford,ecosport 1.5 diesel titanium bsiv,102143.0, Diesel , Manual,6.0
